PoleNum,Latitude,Longitude,Ownership%,Owner1,Owner2,Owner3,Attachment#,"Renter Company","Start Date","Attachment Asset Type","Attachment Type","Attachment Method","Colashed to",Comment1,Comment2,"Pole Status","Attachment Status","Pole Mobile3","Valid Attachment","Data as of"
1320436,47.57864907101,-122.3052807041,50,SCL,CLINK,,3428050,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303812,47.622844890547,-122.3072334043,33,SCL,CLINK,METRO,3425963,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319495,47.601622195055,-122.312796169,50,SCL,CLINK,,3429385,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319152,47.601625240598,-122.3148791977,50,SCL,CLINK,,3429376,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318829,47.64017761383,-122.3178868833,50,SCL,CLINK,,3425381,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318828,47.63990424414,-122.317886384,100,SCL,,,3425380,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1318831,47.640460324392,-122.3178860265,100,SCL,,,3425382,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1318832,47.639599890336,-122.3182854372,50,SCL,CLINK,,3425383,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318833,47.639594880441,-122.3186905998,50,SCL,CLINK,,3425384,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318836,47.640187129745,-122.31894445,50,SCL,CLINK,,3425387,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319490,47.601628144914,-122.315888908,50,SCL,CLINK,,3429384,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318834,47.639618209363,-122.3189411838,50,SCL,CLINK,,3425385,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318835,47.63987807461,-122.3189469829,50,SCL,CLINK,,3425386,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319649,47.578109541618,-122.3033864022,50,SCL,CLINK,,3427958,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319650,47.57783868036,-122.3033828085,50,SCL,CLINK,,3427959,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319151,47.60162172419,-122.3142646551,50,SCL,CLINK,,3429375,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320140,47.578671027666,-122.3063381767,100,SCL,,,3428042,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1318732,47.639921006455,-122.3201535841,33,SCL,CLINK,METRO,3425374,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318733,47.640169755351,-122.3201497401,33,SCL,CLINK,METRO,3425375,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318846,47.639598251706,-122.3201553125,33,SCL,CLINK,METRO,3425390,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319155,47.601625887185,-122.3154309203,50,SCL,CLINK,,3429377,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319156,47.601631649874,-122.3162809351,50,SCL,CLINK,,3429378,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318844,47.639623948419,-122.3199722599,33,SCL,CLINK,METRO,3425388,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318845,47.639594870837,-122.319532044,50,SCL,CLINK,,3425389,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318847,47.639609713112,-122.3207036,50,SCL,CLINK,,3425391,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320342,47.578667649941,-122.3080801855,50,SCL,CLINK,,3428046,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320343,47.578668510182,-122.3086904935,50,SCL,CLINK,,3428047,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318734,47.640487233988,-122.3201531353,33,SCL,CLINK,METRO,3425376,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318735,47.640799246069,-122.3201551562,33,SCL,CLINK,METRO,3425377,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318736,47.641039434444,-122.3201559361,33,SCL,CLINK,METRO,3425378,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319627,47.578726825011,-122.3033815388,50,SCL,CLINK,,3427952,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320142,47.578677975879,-122.3071565422,100,SCL,,,3428044,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1320035,47.578409548042,-122.3044018736,50,SCL,CLINK,,3428041,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318737,47.641153516284,-122.3201643805,50,SCL,CLINK,,3425379,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319749,47.579479087522,-122.3033922387,50,SCL,CLINK,,3427960,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319750,47.579093394558,-122.3033841869,50,SCL,CLINK,,3427961,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319802,47.57819369344,-122.3145695141,100,SCL,,,3429556,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1320143,47.578682139131,-122.3075335285,100,SCL,,,3428045,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1320141,47.578649997494,-122.3067975235,50,SCL,CLINK,,3428043,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319476,47.601620706773,-122.3123683056,50,SCL,CLINK,,3429383,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319529,47.576590750041,-122.3033868897,50,SCL,CLINK,,3427948,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319530,47.576294371413,-122.3033846017,50,SCL,CLINK,,3427949,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319531,47.575964442175,-122.3033898771,50,SCL,CLINK,,3427950,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319634,47.5784117221,-122.3022392097,50,SCL,CLINK,,3427956,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319636,47.578411340481,-122.3018015482,50,SCL,CLINK,,3427957,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318649,47.639591695969,-122.3173995367,50,SCL,CLINK,,3425372,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1318650,47.639598710403,-122.3178711731,50,SCL,CLINK,,3425373,"VERIZON BUSINESS",2021/03/08,JUATTACH,CABLE,DIRECT,,"App# 19-010",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319628,47.578409721542,-122.303391634,50,SCL,CLINK,,3427953,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319629,47.578405004332,-122.3038202366,100,SCL,,,3428040,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1319527,47.577216700585,-122.3033903758,50,SCL,CLINK,,3427946,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319526,47.5775876131,-122.303396388,50,SCL,CLINK,,3427945,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319528,47.576897850524,-122.3033870489,50,SCL,CLINK,,3427947,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319633,47.578416841743,-122.3028189166,50,SCL,CLINK,,3427955,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319632,47.578411820642,-122.3032291949,100,SCL,,,3427954,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1301014,47.627042609341,-122.3259375859,33,SCL,CLINK,METRO,3429092,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319238,47.603157221911,-122.3166630785,50,SCL,CLINK,,3427877,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319532,47.575672723264,-122.3033877206,50,SCL,CLINK,,3427951,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 20-237",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319822,47.578555379131,-122.3127351739,50,SCL,CLINK,,3429557,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1319270,47.600937740365,-122.3142498023,100,SCL,,,3429379,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1319271,47.601265377357,-122.3142500944,100,SCL,,,3429380,"VERIZON BUSINESS",2021/08/13,JUATTACH,CABLE,DIRECT,,"App# 20-107",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1320437,47.578646976914,-122.3054848831,50,SCL,CLINK,,3428051,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1320438,47.578678588517,-122.3058812852,100,SCL,,,3428052,"VERIZON BUSINESS",2021/05/19,JUATTACH,CABLE,DIRECT,,"App# 21-015",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1313864,47.579554614609,-122.3146272701,50,SCL,CLINK,,3429543,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-019",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305281,47.604028047215,-122.3127811856,50,SCL,CLINK,,3427845,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305282,47.604291520377,-122.3127840442,50,SCL,CLINK,,3427846,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301794,47.625154432201,-122.3234423915,50,SCL,CLINK,,3429112,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301698,47.626123184133,-122.3253937403,33,SCL,CLINK,METRO,3429111,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301016,47.62797782949,-122.3267184979,50,SCL,CLINK,,3429094,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301017,47.627982330777,-122.3273033143,50,SCL,CLINK,,3429095,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305279,47.603466166903,-122.3127820041,50,SCL,CLINK,,3427843,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305200,47.603474066442,-122.3123248692,50,SCL,CLINK,,3427842,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1303709,47.62211911037,-122.3080150702,50,SCL,CLINK,,3425961,"VERIZON BUSINESS",2021/02/11,JUATTACH,CABLE,DIRECT,,"App# 20-058",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305280,47.603768879591,-122.3127784494,50,SCL,CLINK,,3427844,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1305182,47.603461885847,-122.3133822409,50,SCL,CLINK,,3427841,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301029,47.628638330243,-122.3242835514,50,SCL,CLINK,,3429564,"VERIZON BUSINESS",2021/07/08,JUATTACH,CABLE,DIRECT,,"App# 21-072",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301696,47.628137769643,-122.326817497,50,SCL,CLINK,,3429110,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333094,47.663507450424,-122.3038766098,50,SCL,CLINK,,3429129,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333095,47.663117390138,-122.3038883076,50,SCL,CLINK,,3429130,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333093,47.663701150674,-122.3039100957,50,SCL,CLINK,,3429128,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333091,47.664311068606,-122.304157088,50,SCL,CLINK,,3429126,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333092,47.663969089082,-122.3040126551,50,SCL,CLINK,,3429127,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333090,47.664655614951,-122.3042938834,50,SCL,CLINK,,3429125,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1308412,47.60343523921,-122.3166617372,50,SCL,CLINK,,3427867,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333080,47.666221929294,-122.3042772919,50,SCL,CLINK,,3429120,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333081,47.665948133831,-122.304403923,50,SCL,CLINK,,3429121,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1308169,47.603461901582,-122.313742339,50,SCL,CLINK,,3427850,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301085,47.605031861389,-122.312789457,50,SCL,CLINK,,3427837,"VERIZON BUSINESS",2021/06/22,JUATTACH,CABLE,DIRECT,,"App# 20-106",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301795,47.625513533721,-122.3236362348,50,SCL,CLINK,,3429113,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301796,47.625849197522,-122.323634196,50,SCL,CLINK,,3429114,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301797,47.626175185651,-122.3236190555,50,SCL,CLINK,,3429115,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1302171,47.632226076207,-122.3013937165,50,SCL,CLINK,,3429603,"VERIZON BUSINESS",2021/09/09,JUATTACH,CABLE,DIRECT,,"App# 21-094",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301798,47.626503702971,-122.3236214722,100,SCL,,,3429116,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1333085,47.665278797535,-122.3043841732,50,SCL,CLINK,,3429123,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333086,47.664968253462,-122.3043534671,50,SCL,CLINK,,3429124,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1301799,47.626829614924,-122.3236121619,50,SCL,CLINK,,3429117,"VERIZON BUSINESS",2021/10/01,JUATTACH,CABLE,DIRECT,,"App# 19-060",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333084,47.665622029219,-122.3044316341,50,SCL,CLINK,,3429122,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333264,47.664440252729,-122.3065949461,50,SCL,CLINK,,3429146,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333265,47.664791317798,-122.3065878468,50,SCL,CLINK,,3429147,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1384575,47.66153721788,-122.373833564,100,SCL,,,3430388,"VERIZON BUSINESS",2021/11/22,JUATTACH,CABLE,DIRECT,,"App# 19-271",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1333271,47.666744118036,-122.3065908202,50,SCL,CLINK,,3429153,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333266,47.665156742793,-122.3065941418,50,SCL,CLINK,,3429148,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333267,47.665491541694,-122.3065938874,50,SCL,CLINK,,3429149,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333268,47.665817052843,-122.306590934,50,SCL,CLINK,,3429150,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333269,47.666149669811,-122.3065898061,50,SCL,CLINK,,3429151,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333270,47.66644959522,-122.3065934336,50,SCL,CLINK,,3429152,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1333272,47.667066882763,-122.3065881953,50,SCL,CLINK,,3429154,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
1384558,47.663366327939,-122.3706701956,100,SCL,,,3430383,"VERIZON BUSINESS",2021/11/22,JUATTACH,CABLE,DIRECT,,"App# 19-271",,ACTIVE,ACTIVE,SCL,"VALID ATTACHMENT",epmstagp.20220805_171151
1333273,47.667407174111,-122.306587284,50,SCL,CLINK,,3429155,"VERIZON BUSINESS",2021/08/12,JUATTACH,CABLE,DIRECT,,"App# 19-077",,ACTIVE,ACTIVE,JOINT,"VALID ATTACHMENT",epmstagp.20220805_171151
